VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PONTOS_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,CLASS_BACIA,EAD,OPERADORA
5.903.211.572,1,0026_3D_FALHA_LESTE_SAO_MIGUEL_RM16,Field Data,0,Publico,0026_3D_FALHA_LESTE_SAO_MIGUEL,Exclusivo,Sismica 3D,19/06/2001,16/10/2001,22,16/10/2006,BT-SEAL-2,multiplos,Sergipe,6,Petrobras,Petrobras
11.392.704,1,0026_3D_FAZENDA_CANAA,MIG FIN,1,Publico,0026_3D_FAZENDA_CANAA,Exclusivo,Sismica 3D,03/06/2003,26/08/2003,20,26/08/2008,BT-POT-4,FAZENDA CANAAN,Potiguar,0,Petrobras,Petrobras
7.698.560.107,1,0026_3D_FAZENDA_CANAA_RM16,Field Data,0,Publico,0026_3D_FAZENDA_CANAA,Exclusivo,Sismica 3D,03/06/2003,26/08/2003,20,26/08/2008,BT-POT-4,FAZENDA CANAAN,Potiguar,0,Petrobras,Petrobras
, ,0026_3D_FAZ_CANAAA_RELOAD,Field Data,0,Publico,0026_3D_FAZENDA_CANAA,Exclusivo,Sismica 3D,03/06/2003,26/08/2003,20,26/08/2008,BT-POT-4,FAZENDA CANAAN,Potiguar,0,Petrobras,Petrobras
0.8199066,1,0026_3D_FAZENDA_CURRAL,MIG FIN,1,Publico,0026_3D_FAZENDA_CURRAL,Exclusivo,Sismica 3D,05/04/2003,31/05/2003,20,31/05/2008,BT-POT-4,FAZENDA CURRAL,Potiguar,0,Petrobras,Petrobras
3.354.078.174,1,0026_3D_FAZENDA_CURRAL_RM17,Field Data,0,Publico,0026_3D_FAZENDA_CURRAL,Exclusivo,Sismica 3D,05/04/2003,31/05/2003,20,31/05/2008,BT-POT-4,FAZENDA CURRAL,Potiguar,0,Petrobras,Petrobras
24.545.463,1,0026_3D_FAZENDA_QUEIMADAS_POST,POST-STM,2.5,Publico,0026_3D_FAZENDA_QUEIMADAS,Exclusivo,Sismica 3D,20/05/2013,25/07/2013,10,25/07/2018, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
, ,0026_3D_FAZENDA_QUEIMADAS,Field Data,0,Publico,0026_3D_FAZENDA_QUEIMADAS,Exclusivo,Sismica 3D,20/05/2013,25/07/2013,10,25/07/2018, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
24.659.082,1,0026_3D_FMQ_BAL,PSTM,3.75,Publico,0026_3D_FMQ_BAL,Exclusivo,Sismica 3D,25/07/2012,16/09/2012,11,16/09/2017,multiplos,multiplos,Potiguar,0,Geokinetics,Petrobras
, ,0026_3D_FMQ_BAL,Field Data,0,Publico,0026_3D_FMQ_BAL,Exclusivo,Sismica 3D,25/07/2012,16/09/2012,11,16/09/2017,multiplos,multiplos,Potiguar,0,Geokinetics,Petrobras
0.834834281,1,0026_3D_FURADO_ANAMBE_PSTM,PSTM,3.75,Publico,0026_3D_FURADO_ANAMBE,Exclusivo,Sismica 3D,10/01/2012,05/03/2012,11,05/03/2017, ,multiplos,Alagoas,6,Geokinetics,Petrobras
, ,0026_3D_FURADO_ANAMBE,Field Data,0,Publico,0026_3D_FURADO_ANAMBE,Exclusivo,Sismica 3D,10/01/2012,05/03/2012,11,05/03/2017, ,multiplos,Alagoas,6,Geokinetics,Petrobras
0.741130057,1,0026_3D_GUAMARE_PSTM,PSTM,3.75,Publico,0026_3D_GUAMARE,Exclusivo,Sismica 3D,20/08/2004,25/09/2004,19,25/09/2009, ,GUAMARe,Potiguar,0,Petrobras,Petrobras
1.107.129.999,1,0026_3D_GUAMARE,Field Data,0,Publico,0026_3D_GUAMARE,Exclusivo,Sismica 3D,20/08/2004,25/09/2004,19,25/09/2009, ,GUAMARe,Potiguar,0,Petrobras,Petrobras
, ,0026_3D_IBIRIBAS,POST-STM,2.5,Publico,0026_3D_IBIRIBAS,Exclusivo,Sismica 3D,01/08/2013,16/09/2013,10,16/09/2018, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
, ,0026_3D_IBIRIBAS,Field Data,0,Publico,0026_3D_IBIRIBAS,Exclusivo,Sismica 3D,01/08/2013,16/09/2013,10,16/09/2018, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
0.1352641,1,0026_3D_ILHA_PEQUENA,POST-STM,2.5,Publico,0026_3D_ILHA_PEQUENA,Exclusivo,Sismica 3D,15/10/2008,22/10/2008,15,22/10/2013, ,ILHA PEQUENA,Sergipe,6,Petrobras,Petrobras
3.539.870.313,1,0026_3D_ILHA_PEQUENA_RM17,Field Data,0,Publico,0026_3D_ILHA_PEQUENA,Exclusivo,Sismica 3D,15/10/2008,22/10/2008,15,22/10/2013, ,ILHA PEQUENA,Sergipe,6,Petrobras,Petrobras
0.7421537,1,0026_3D_JAPARATUBA_PETROBRAS,POST-STM,2.5,Publico,0026_3D_JAPARATUBA_PETROBRAS,Exclusivo,Sismica 3D,21/01/2007,11/08/2007,16,11/08/2012,multiplos, ,Sergipe,6,Petrobras,Petrobras
1.413.305.317,1.413.305.317,0026_3D_JAPARATUBA_PETROBRAS_RM17,Field Data,0,Publico,0026_3D_JAPARATUBA_PETROBRAS,Exclusivo,Sismica 3D,21/01/2007,11/08/2007,16,11/08/2012,multiplos, ,Sergipe,6,Petrobras,Petrobras
0.2383734,1,0026_3D_JAPARATUBA_STARFISH,MIG PSTM,1.5,Publico,0026_3D_JAPARATUBA_STARFISH,Exclusivo,Sismica 3D,22/01/2007,05/03/2007,16,05/03/2012,SEAL-T-355, ,Sergipe,6,Petrobras,Petrobras
1.995.194.061,1,0026_3D_JAPARATUBA_STARFISH_RM16,Field Data,0,Publico,0026_3D_JAPARATUBA_STARFISH,Exclusivo,Sismica 3D,22/01/2007,05/03/2007,16,05/03/2012,SEAL-T-355, ,Sergipe,6,Petrobras,Petrobras
0.055717571,1,0026_3D_LAGOA_AROEIRA,PSTM,3.75,Publico,0026_3D_LAGOA_AROEIRA,Exclusivo,Sismica 3D,15/10/2004,22/10/2004,19,22/10/2009, ,LAGOA AROEIRA,Potiguar,0,Petrobras,Petrobras
3.319.990.356,1,0026_3D_LAGOA_AROEIRA,Field Data,0,Publico,0026_3D_LAGOA_AROEIRA,Exclusivo,Sismica 3D,15/10/2004,22/10/2004,19,22/10/2009, ,LAGOA AROEIRA,Potiguar,0,Petrobras,Petrobras
32.386.917,1,0026_3D_LAGOA_SABIA_PSTM,PSTM,3.75,Publico,0026_3D_LAGOA_SABIA,Exclusivo,Sismica 3D,25/01/2015,27/03/2015,8,27/03/2020,multiplos,multiplos,Espirito Santo,6,Petrobras,Petrobras
32.386.917,1,0026_3D_LAGOA_SABIA_PSTM_VEL,PSTM,3.75,Publico,0026_3D_LAGOA_SABIA,Exclusivo,Sismica 3D,25/01/2015,27/03/2015,8,27/03/2020,multiplos,multiplos,Espirito Santo,6,Petrobras,Petrobras
, ,0026_3D_LAGOA_SABIA,Field Data,0,Publico,0026_3D_LAGOA_SABIA,Exclusivo,Sismica 3D,25/01/2015,27/03/2015,8,27/03/2020,multiplos,multiplos,Espirito Santo,6,Petrobras,Petrobras
29.799.967,1,0026_3D_MARACANGALHA,PSTM,3.75,Publico,0026_3D_MARACANGALHA,Exclusivo,Sismica 3D,10/08/2011,30/10/2011,12,30/10/2016,multiplos,multiplos,Reconcavo,6,Geokinetics,Petrobras
, ,0026_3D_MARACANGALHA,Field Data,0,Publico,0026_3D_MARACANGALHA,Exclusivo,Sismica 3D,10/08/2011,30/10/2011,12,30/10/2016,multiplos,multiplos,Reconcavo,6,Geokinetics,Petrobras
12.654.396,1,0026_3D_MATO_GROSSO,PSTM,3.75,Publico,0026_3D_MATO_GROSSO,Exclusivo,Sismica 3D,19/07/2006,16/01/2007,16,16/01/2012,multiplos,multiplos,Sergipe,6,Petrobras,Petrobras
1.250.031.539,1.250.031.539,0026_3D_MATO_GROSSO_RM17,Field Data,0,Publico,0026_3D_MATO_GROSSO,Exclusivo,Sismica 3D,19/07/2006,16/01/2007,16,16/01/2012,multiplos,multiplos,Sergipe,6,Petrobras,Petrobras
, ,0026_3D_MATO_GROSSO_RM14,Field Data,0,Publico,0026_3D_MATO_GROSSO,Exclusivo,Sismica 3D,19/07/2006,16/01/2007,16,16/01/2012,multiplos,multiplos,Sergipe,6,Petrobras,Petrobras
0.1821335,1,0026_3D_ML_FBM,MIG FIN,1,Publico,0026_3D_ML_FBM,Exclusivo,Sismica 3D,18/10/2002,11/11/2002,21,11/11/2007, ,multiplos,Reconcavo,6,Petrobras,Petrobras
, ,0026_3D_ML_FBM,Field Data,0,Publico,0026_3D_ML_FBM,Exclusivo,Sismica 3D,18/10/2002,11/11/2002,21,11/11/2007, ,multiplos,Reconcavo,6,Petrobras,Petrobras
0.182699724,1,0026_3D_MONTE_ALEGRE_PSTM,PSTM,3.75,Publico,0026_3D_MONTE_ALEGRE,Exclusivo,Sismica 3D,06/08/2004,18/08/2004,19,18/08/2009, ,MONTE ALEGRE,Potiguar,0,Petrobras,Petrobras
4.671.867.065,1,0026_3D_MONTE_ALEGRE,Field Data,0,Publico,0026_3D_MONTE_ALEGRE,Exclusivo,Sismica 3D,06/08/2004,18/08/2004,19,18/08/2009, ,MONTE ALEGRE,Potiguar,0,Petrobras,Petrobras
17.264.584,1,0026_3D_NORTE_CANTO_DO_AMARO_C,PSTM,3.75,Publico,0026_3D_NORTE_CANTO_DO_AMARO_C,Exclusivo,Sismica 3D,02/11/2012,12/01/2013,10,12/01/2018, ,CANTO DO AMARO,Potiguar,0,Petrobras,Petrobras
, ,0026_3D_NORTE_CANTO_DO_AMARO_C,Field Data,0,Publico,0026_3D_NORTE_CANTO_DO_AMARO_C,Exclusivo,Sismica 3D,02/11/2012,12/01/2013,10,12/01/2018, ,CANTO DO AMARO,Potiguar,0,Petrobras,Petrobras
13.099.349,1,0026_3D_NORTE_DE_ALAGOAS_PSTM,PSTM,3.75,Publico,0026_3D_NORTE_DE_ALAGOAS,Exclusivo,Sismica 3D,16/10/2014,01/12/2014,9,01/12/2019,multiplos, ,Alagoas,6,Petrobras,Petrobras
, ,0026_3D_NORTE_DE_ALAGOAS,Field Data,0,Publico,0026_3D_NORTE_DE_ALAGOAS,Exclusivo,Sismica 3D,16/10/2014,01/12/2014,9,01/12/2019,multiplos, ,Alagoas,6,Petrobras,Petrobras
0.3243024,1,0026_3D_NORTE_DE_PILAR,MIG FIN,1,Publico,0026_3D_NORTE_DE_PILAR,Exclusivo,Sismica 3D,11/01/2002,26/02/2002,21,26/02/2007,PIR,PILAR,Alagoas,6,Petrobras,Petrobras
3.517.902.295,1,0026_3D_NORTE_DE_PILAR_RM16,Field Data,0,Publico,0026_3D_NORTE_DE_PILAR,Exclusivo,Sismica 3D,11/01/2002,26/02/2002,21,26/02/2007,PIR,PILAR,Alagoas,6,Petrobras,Petrobras
0.4855361,1,0026_3D_POCO_VERDE,MIG FIN,1,Publico,0026_3D_POCO_VERDE,Exclusivo,Sismica 3D,23/10/2001,05/01/2002,21,05/01/2007,BT-POT-4,POcO VERDE,Potiguar,0,Petrobras,Petrobras
, ,0026_3D_POCO_VERDE,Field Data,0,Publico,0026_3D_POCO_VERDE,Exclusivo,Sismica 3D,23/10/2001,05/01/2002,21,05/01/2007,BT-POT-4,POcO VERDE,Potiguar,0,Petrobras,Petrobras
0.6102537,1,0026_3D_PONTA_DO_FERROLHO,PSTM,3.75,Publico,0026_3D_PONTA_DO_FERROLHO,Exclusivo,Sismica 3D,03/11/2011,14/12/2011,12,14/12/2016, ,multiplos,Reconcavo,6,Petrobras,Petrobras
, ,0026_3D_PONTA_DO_FERROLHO,Field Data,0,Publico,0026_3D_PONTA_DO_FERROLHO,Exclusivo,Sismica 3D,03/11/2011,14/12/2011,12,14/12/2016, ,multiplos,Reconcavo,6,Petrobras,Petrobras
0.164838942,1,0026_3D_PORTO_CARAO,PSTM,3.75,Publico,0026_3D_PORTO_CARAO,Exclusivo,Sismica 3D,29/09/2004,13/10/2004,19,13/10/2009, ,PORTO CARaO,Potiguar,0,Petrobras,Petrobras
737.504.071,1,0026_3D_PORTO_CARAO_RM16,Field Data,0,Publico,0026_3D_PORTO_CARAO,Exclusivo,Sismica 3D,29/09/2004,13/10/2004,19,13/10/2009, ,PORTO CARaO,Potiguar,0,Petrobras,Petrobras
8.929.074,17.858.148,0026_3D_RIACHO_DA_BARRA,PSTM,3.75,Publico,0026_3D_RIACHO_DA_BARRA,Exclusivo,Sismica 3D,26/02/2012,09/05/2012,11,09/05/2017, ,multiplos,Reconcavo,6,Geokinetics,Petrobras
, ,0026_3D_RIACHO_DA_BARRA,Field Data,0,Publico,0026_3D_RIACHO_DA_BARRA,Exclusivo,Sismica 3D,26/02/2012,09/05/2012,11,09/05/2017, ,multiplos,Reconcavo,6,Geokinetics,Petrobras
202.279,1,0026_3D_RIACHO_DA_FORQUILHA_II,PSTM,3.75,Publico,0026_3D_RIACHO_DA_FORQUILHA_II,Exclusivo,Sismica 3D,18/09/2012,16/10/2012,11,16/10/2017, ,multiplos,Potiguar,0,Geokinetics,Petrobras
, ,0026_3D_RIACHO_DA_FORQUILHA_II,Field Data,0,Publico,0026_3D_RIACHO_DA_FORQUILHA_II,Exclusivo,Sismica 3D,18/09/2012,16/10/2012,11,16/10/2017, ,multiplos,Potiguar,0,Geokinetics,Petrobras
0.571985,1,0026_3D_RIACHUELO_PSTM,PSTM,3.75,Publico,0026_3D_RIACHUELO,Exclusivo,Sismica 3D,25/08/2007,28/01/2008,15,28/01/2013,SEAL-T-410,RIACHUELO,Sergipe,6,Petrobras,Petrobras
, ,0026_3D_RIACHUELO_RM16,Field Data,0,Publico,0026_3D_RIACHUELO,Exclusivo,Sismica 3D,25/08/2007,28/01/2008,15,28/01/2013,SEAL-T-410,RIACHUELO,Sergipe,6,Petrobras,Petrobras
12.329.881,1,0026_3D_RIO_ITAUNAS,POST-STM,2.5,Publico,0026_3D_RIO_ITAUNAS,Exclusivo,Sismica 3D,12/04/2013,13/05/2013,10,13/05/2018, ,multiplos,Espirito Santo,6,Geokinetics,Petrobras
, ,0026_3D_RIO_ITAUNAS,Field Data,0,Publico,0026_3D_RIO_ITAUNAS,Exclusivo,Sismica 3D,12/04/2013,13/05/2013,10,13/05/2018, ,multiplos,Espirito Santo,6,Geokinetics,Petrobras
0.4258653,1,0026_3D_RIO_PRETO_SUL,MIG FIN,1,Publico,0026_3D_RIO_PRETO_SUL,Exclusivo,Sismica 3D,05/02/2003,28/03/2003,20,28/03/2008, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
, ,0026_3D_RIO_PRETO_SUL_RM16,Field Data,0,Publico,0026_3D_RIO_PRETO_SUL,Exclusivo,Sismica 3D,05/02/2003,28/03/2003,20,28/03/2008, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
0.6433752,1,0026_3D_RIO_SUMAUMA,PSTM,3.75,Publico,0026_3D_RIO_SUMAUMA,Exclusivo,Sismica 3D,03/05/2004,31/07/2004,19,31/07/2009,BT-SEAL-2, ,Sergipe,6,Petrobras,Petrobras
5.603.273.773,1,0026_3D_RIO_SUMAUMA,Field Data,0,Publico,0026_3D_RIO_SUMAUMA,Exclusivo,Sismica 3D,03/05/2004,31/07/2004,19,31/07/2009,BT-SEAL-2, ,Sergipe,6,Petrobras,Petrobras
0.2264732,1,0026_3D_SE_FAZ_RIACHO,MIG FIN,1,Publico,0026_3D_SE_FAZ_RIACHO,Exclusivo,Sismica 3D,23/07/2002,08/08/2002,21,08/08/2007, ,FAZENDA POCINHO,Potiguar,0,Petrobras,Petrobras
, ,0026_3D_SE_FAZ_RIACHO,Field Data,0,Publico,0026_3D_SE_FAZ_RIACHO,Exclusivo,Sismica 3D,23/07/2002,08/08/2002,21,08/08/2007, ,FAZENDA POCINHO,Potiguar,0,Petrobras,Petrobras
0.650852,1,0026_3D_SERRARIA,PSTM,3.75,Publico,0026_3D_SERRARIA,Exclusivo,Sismica 3D,25/05/2012,30/04/2013,10,30/04/2018, ,multiplos,Potiguar,0,Geokinetics,Petrobras
, ,0026_3D_SERRARIA,Field Data,0,Publico,0026_3D_SERRARIA,Exclusivo,Sismica 3D,25/05/2012,30/04/2013,10,30/04/2018, ,multiplos,Potiguar,0,Geokinetics,Petrobras
0.270135,1,0026_3D_SUL_DE_CANTO_DO_AMARO_2_PSTM,PSTM,3.75,Publico,0026_3D_SUL_DE_CANTO_DO_AMARO_2,Exclusivo,Sismica 3D,20/12/2004,18/04/2005,18,18/04/2010, ,CANTO DO AMARO,Potiguar,0,Petrobras,Petrobras
614.671.991,1,0026_3D_SUL_DE_CANTO_DO_AMARO_2_RM17,Field Data,0,Publico,0026_3D_SUL_DE_CANTO_DO_AMARO_2,Exclusivo,Sismica 3D,20/12/2004,18/04/2005,18,18/04/2010, ,CANTO DO AMARO,Potiguar,0,Petrobras,Petrobras
11.882.117,1,0026_3D_SUL_DE_FAZENDA_CANAA,PSTM,3.75,Publico,0026_3D_SUL_DE_FAZENDA_CANAA,Exclusivo,Sismica 3D,03/03/2006,31/05/2006,17,31/05/2011,POT-T-520, ,Potiguar,0,Petrobras,Petrobras
124.343.153,124.343.153,0026_3D_SUL_DE_FAZENDA_CANAA_RM17,Field Data,0,Publico,0026_3D_SUL_DE_FAZENDA_CANAA,Exclusivo,Sismica 3D,03/03/2006,31/05/2006,17,31/05/2011,POT-T-520, ,Potiguar,0,Petrobras,Petrobras
0.6486195,1,0026_3D_SUL_DE_SAO_MIGUEL,PSTM,3.75,Publico,0026_3D_SUL_DE_SAO_MIGUEL,Exclusivo,Sismica 3D,20/02/2004,01/05/2004,19,01/05/2009,BT-SEAL-2, ,Sergipe,6,Petrobras,Petrobras
6.199.323.413,1,0026_3D_SUL_DE_SAO_MIGUEL,Field Data,0,Publico,0026_3D_SUL_DE_SAO_MIGUEL,Exclusivo,Sismica 3D,20/02/2004,01/05/2004,19,01/05/2009,BT-SEAL-2, ,Sergipe,6,Petrobras,Petrobras
0.3344709,1,0026_3D_TAQUIPE,MIG FIN,1,Publico,0026_3D_TAQUIPE,Exclusivo,Sismica 3D,21/12/2002,30/01/2003,20,30/01/2008, ,TAQUIPE,Reconcavo,6,Petrobras,Petrobras
2.592.141.699,1,0026_3D_TAQUIPE_RM16,Field Data,0,Publico,0026_3D_TAQUIPE,Exclusivo,Sismica 3D,21/12/2002,30/01/2003,20,30/01/2008, ,TAQUIPE,Reconcavo,6,Petrobras,Petrobras
19.819.863,1,0026_3DHD_FAZENDA_ALEGRE,POST-STM,2.5,Publico,0026_3DHD_FAZENDA_ALEGRE,Exclusivo,Sismica 3D,18/02/2013,03/04/2013,10,03/04/2018, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
, ,0026_3DHD_FAZENDA_ALEGRE,Field Data,0,Publico,0026_3DHD_FAZENDA_ALEGRE,Exclusivo,Sismica 3D,18/02/2013,03/04/2013,10,03/04/2018, ,multiplos,Espirito Santo,6,Petrobras,Petrobras
15.698.499,1,0026_3DHD_FAZENDA_SANTA_LUZIA_PSTM,PSTM,3.75,Publico,0026_3DHD_FAZENDA_SANTA_LUZIA,Exclusivo,Sismica 3D,26/09/2013,07/11/2013,10,07/11/2018, ,multiplos,Espirito Santo,6,Geokinetics,Petrobras
15.698.499,1,0026_3DHD_FAZENDA_SANTA_LUZIA_PSTM_VEL,PSTM,3.75,Publico,0026_3DHD_FAZENDA_SANTA_LUZIA,Exclusivo,Sismica 3D,26/09/2013,07/11/2013,10,07/11/2018, ,multiplos,Espirito Santo,6,Geokinetics,Petrobras
, ,0026_3DHD_FAZENDA_SANTA_LUZIA,Field Data,0,Publico,0026_3DHD_FAZENDA_SANTA_LUZIA,Exclusivo,Sismica 3D,26/09/2013,07/11/2013,10,07/11/2018, ,multiplos,Espirito Santo,6,Geokinetics,Petrobras
0.8873788,1,0026_4D_DOM_JOAO,PSTM,3.75,Publico,0026_4D_DOM_JOAO,Exclusivo,Sismica 3D,24/07/2005,12/08/2005,18,12/08/2010, ,DOM JOaO,Reconcavo,6,Petrobras,Petrobras
2.868.445.721,1,0026_4D_DOM_JOAO_RM17,Field Data,0,Publico,0026_4D_DOM_JOAO,Exclusivo,Sismica 3D,24/07/2005,12/08/2005,18,12/08/2010, ,DOM JOaO,Reconcavo,6,Petrobras,Petrobras
11.259.886,1,0026_ARACAS,MIG FIN,1,Publico,0026_ARACAS,Exclusivo,Sismica 3D,30/05/1998,30/07/1998,25,30/07/2003,multiplos,multiplos,Reconcavo,6,Petrobras,Petrobras
, ,0026_ARACAS,Field Data,0,Publico,0026_ARACAS,Exclusivo,Sismica 3D,30/05/1998,30/07/1998,25,30/07/2003,multiplos,multiplos,Reconcavo,6,Petrobras,Petrobras
0.6194159,1,0026_BREJO_GRANDE,STK FIN,0.5,Publico,0026_BREJO_GRANDE,Exclusivo Pre-98,Sismica 3D,21/05/1995,03/08/1995,28, , , ,Sergipe,6,Petrobras,Petrobras
0.6069697,1,0026_BREJO_GRANDE,MIG FIN,1,Publico,0026_BREJO_GRANDE,Exclusivo Pre-98,Sismica 3D,21/05/1995,03/08/1995,28, , , ,Sergipe,6,Petrobras,Petrobras
, ,0026_BREJO_GRANDE,Field Data,0,Publico,0026_BREJO_GRANDE,Exclusivo Pre-98,Sismica 3D,21/05/1995,03/08/1995,28, , , ,Sergipe,6,Petrobras,Petrobras
0.2563551,1,0026_BURACICA,MIG FIN,1,Publico,0026_BURACICA,Exclusivo Pre-98,Sismica 3D,01/10/1997,03/10/1997,26, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0026_BURACICA,Field Data,0,Publico,0026_BURACICA,Exclusivo Pre-98,Sismica 3D,01/10/1997,03/10/1997,26, , , ,Reconcavo,6,Petrobras,Petrobras
0.6291274,1,0026_CANTAGALO,MIG FIN,1,Publico,0026_CANTAGALO,Exclusivo Pre-98,Sismica 3D,11/06/1997,18/01/1998,25, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0026_CANTAGALO,Field Data,0,Publico,0026_CANTAGALO,Exclusivo Pre-98,Sismica 3D,11/06/1997,18/01/1998,25, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0026_CANTAGALO_EX,Field Data,0,Publico,0026_CANTAGALO_EX,Exclusivo Pre-98,Sismica 3D,06/11/1997,18/01/1998,25, , , ,Reconcavo,6,Petrobras,Petrobras
0.954639,1,0026_CEXIS,STK FIN,0.5,Publico,0026_CEXIS,Exclusivo Pre-98,Sismica 3D,24/12/1996,05/05/1997,26, , , ,Reconcavo,6,Petrobras,Petrobras
0.9516576,1,0026_CEXIS,MIG FIN,1,Publico,0026_CEXIS,Exclusivo Pre-98,Sismica 3D,24/12/1996,05/05/1997,26, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0026_CEXIS,Field Data,0,Publico,0026_CEXIS,Exclusivo Pre-98,Sismica 3D,24/12/1996,05/05/1997,26, , , ,Reconcavo,6,Petrobras,Petrobras
, ,0026_ESPIRITO_SANTO_39,Field Data,0,Publico,0026_ESPIRITO_SANTO_39,Exclusivo Pre-98,Sismica 2D,01/01/2002,23/01/2002,21, , , ,Espirito Santo,6,Petrobras,Petrobras
0.7076851,1,0026_FALHA_LESTE_SAO_MIGUEL_DP,PSTM,3.75,Publico,0026_FALHA_LESTE_SAO_MIGUEL_DP,Exclusivo,Sismica 3D,10/08/2001,16/10/2001,22,16/10/2006,BT-SEAL-2, ,Sergipe,6,Petrobras,Petrobras
, ,0026_FALHA_LESTE_SAO_MIGUEL_DP,Field Data,0,Publico,0026_FALHA_LESTE_SAO_MIGUEL_DP,Exclusivo,Sismica 3D,10/08/2001,16/10/2001,22,16/10/2006,BT-SEAL-2, ,Sergipe,6,Petrobras,Petrobras
0.095099,1,0026_FAZ_SAO_JORGE_NORTE_3D,MIG FIN,1,Publico,0026_FAZ_SAO_JORGE_NORTE_3D,Exclusivo,Sismica 3D,14/09/2000,03/10/2000,23,03/10/2005,multiplos,multiplos,Espirito Santo,6,Petrobras,Petrobras
6.079.851.532,1,0026_FAZ_SAO_JORGE_NORTE_3D_RM17,Field Data,0,Publico,0026_FAZ_SAO_JORGE_NORTE_3D,Exclusivo,Sismica 3D,14/09/2000,03/10/2000,23,03/10/2005,multiplos,multiplos,Espirito Santo,6,Petrobras,Petrobras
0.0483465,1,0026_FAZ_SAO_JORGE_SUL_3D,STK FIN,0.5,Publico,0026_FAZ_SAO_JORGE_SUL_3D,Exclusivo,Sismica 3D,04/10/2000,11/10/2000,23,11/10/2005,BREG, ,Espirito Santo,6,Petrobras,Petrobras
0.0479149,1,0026_FAZ_SAO_JORGE_SUL_3D,MIG FIN,1,Publico,0026_FAZ_SAO_JORGE_SUL_3D,Exclusivo,Sismica 3D,04/10/2000,11/10/2000,23,11/10/2005,BREG, ,Espirito Santo,6,Petrobras,Petrobras
1.881.991.516,1,0026_FAZ_SAO_JORGE_SUL_3D_RM17,Field Data,0,Publico,0026_FAZ_SAO_JORGE_SUL_3D,Exclusivo,Sismica 3D,04/10/2000,11/10/2000,23,11/10/2005,BREG, ,Espirito Santo,6,Petrobras,Petrobras
0.09345,1,0026_FAZENDA_ALVORADA,MIG FIN,1,Publico,0026_FAZENDA_ALVORADA,Exclusivo,Sismica 3D,12/11/2000,26/11/2000,23,26/11/2005, ,FAZENDA ALVORADA,Reconcavo,6,Petrobras,Petrobras
, ,0026_FAZENDA_ALVORADA,Field Data,0,Publico,0026_FAZENDA_ALVORADA,Exclusivo,Sismica 3D,12/11/2000,26/11/2000,23,26/11/2005, ,FAZENDA ALVORADA,Reconcavo,6,Petrobras,Petrobras
0.5029662,1,0026_FAZENDA_ANGELIM,MIG FIN,1,Publico,0026_FAZENDA_ANGELIM,Exclusivo Pre-98,Sismica 3D,15/07/1996,31/10/1996,27, , , ,Sergipe,6,Petrobras,Petrobras
, ,0026_FAZENDA_ANGELIM,Field Data,0,Publico,0026_FAZENDA_ANGELIM,Exclusivo Pre-98,Sismica 3D,15/07/1996,31/10/1996,27, , , ,Sergipe,6,Petrobras,Petrobras
0.4419147,1,0026_FAZENDA_CEDRO,STK FIN,0.5,Publico,0026_FAZENDA_CEDRO,Exclusivo Pre-98,Sismica 3D,08/02/1995,26/04/1995,28, , , ,Espirito Santo,6,Petrobras,Petrobras
0.441947,1,0026_FAZENDA_CEDRO,MIG FIN,1,Publico,0026_FAZENDA_CEDRO,Exclusivo Pre-98,Sismica 3D,08/02/1995,26/04/1995,28, , , ,Espirito Santo,6,Petrobras,Petrobras
, ,0026_FAZENDA_CEDRO,Field Data,0,Publico,0026_FAZENDA_CEDRO,Exclusivo Pre-98,Sismica 3D,08/02/1995,26/04/1995,28, , , ,Espirito Santo,6,Petrobras,Petrobras
13.614.568,1,0026_FAZENDA_IMBE,MIG FIN,1,Publico,0026_FAZENDA_IMBE,Exclusivo,Sismica 3D,02/03/1998,29/05/1998,25,29/05/2003,multiplos,multiplos,Reconcavo,6,Petrobras,Petrobras
, ,0026_FAZENDA_IMBE,Field Data,0,Publico,0026_FAZENDA_IMBE,Exclusivo,Sismica 3D,02/03/1998,29/05/1998,25,29/05/2003,multiplos,multiplos,Reconcavo,6,Petrobras,Petrobras
0.7822378,1,0026_FAZENDA_JUERANA,MIG RAW,0.25,Publico,0026_FAZENDA_JUERANA,Exclusivo Pre-98,Sismica 3D,12/06/1994,02/05/1995,28, , , ,Espirito Santo,6,Petrobras,Petrobras
0.7822378,1,0026_FAZENDA_JUERANA,MIG FIN,1,Publico,0026_FAZENDA_JUERANA,Exclusivo Pre-98,Sismica 3D,12/06/1994,02/05/1995,28, , , ,Espirito Santo,6,Petrobras,Petrobras
